scene_id,checkpoint_path,checkpoint_read_ok,checkpoint_read_error,year,acquisition_date,orbit_state,relative_orbit,platform,rows_n,zero_support_checkpoint,scene_id_values_n,scene_id_matches_filename,support_ids_n,duplicate_support_rows_n,vv_raster_inside_n,vv_calibration_fail_n,vv_noise_fail_n,vv_nonpositive_n,vv_valid_corrected_sigma0_n,vh_raster_inside_n,vh_calibration_fail_n,vh_noise_fail_n,vh_nonpositive_n,vh_valid_corrected_sigma0_n
S1A_IW_GRDH_1SDV_20220922T053608_20220922T053633_045113_056419_6005_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220922T053608_20220922T053633_045113_056419_6005_COG.csv.gz,True,,2022,2022-09-22,descending,66,sentinel-1a,1012,False,1,True,1012,0,1012,0,0,0,1012,1012,0,0,20,992
S1A_IW_GRDH_1SDV_20220923T172322_20220923T172347_045135_0564DD_14AC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220923T172322_20220923T172347_045135_0564DD_14AC_COG.csv.gz,True,,2022,2022-09-23,ascending,88,sentinel-1a,3885,False,1,True,3885,0,3885,0,0,224,3661,3885,0,0,251,3634
S1A_IW_GRDH_1SDV_20220923T172347_20220923T172412_045135_0564DD_794A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220923T172347_20220923T172412_045135_0564DD_794A_COG.csv.gz,True,,2022,2022-09-23,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220929T052731_20220929T052756_045215_05677E_604C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220929T052731_20220929T052756_045215_05677E_604C_COG.csv.gz,True,,2022,2022-09-29,descending,168,sentinel-1a,630,False,1,True,630,0,630,0,0,154,476,630,0,0,156,474
S1A_IW_GRDH_1SDV_20220929T052756_20220929T052821_045215_05677E_A634_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220929T052756_20220929T052821_045215_05677E_A634_COG.csv.gz,True,,2022,2022-09-29,descending,168,sentinel-1a,2002,False,1,True,2002,0,2002,0,0,370,1632,2002,0,0,377,1625
S1A_IW_GRDH_1SDV_20220930T171517_20220930T171542_045237_056843_F6AF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220930T171517_20220930T171542_045237_056843_F6AF_COG.csv.gz,True,,2022,2022-09-30,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,22,4309
S1A_IW_GRDH_1SDV_20230402T053540_20230402T053605_047913_05C1EB_5BBC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230402T053540_20230402T053605_047913_05C1EB_5BBC_COG.csv.gz,True,,2023,2023-04-02,descending,66,sentinel-1a,3324,False,1,True,3324,0,3324,0,0,2,3322,3324,0,0,249,3075
S1A_IW_GRDH_1SDV_20230402T053605_20230402T053630_047913_05C1EB_0D6D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230402T053605_20230402T053630_047913_05C1EB_0D6D_COG.csv.gz,True,,2023,2023-04-02,descending,66,sentinel-1a,1007,False,1,True,1007,0,1007,0,0,1,1006,1007,0,0,97,910
S1A_IW_GRDH_1SDV_20230403T172319_20230403T172344_047935_05C2B3_443F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230403T172319_20230403T172344_047935_05C2B3_443F_COG.csv.gz,True,,2023,2023-04-03,ascending,88,sentinel-1a,3879,False,1,True,3879,0,3879,0,0,228,3651,3879,0,0,368,3511
S1A_IW_GRDH_1SDV_20230403T172344_20230403T172409_047935_05C2B3_25D4_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230403T172344_20230403T172409_047935_05C2B3_25D4_COG.csv.gz,True,,2023,2023-04-03,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230409T052728_20230409T052753_048015_05C56B_0221_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230409T052728_20230409T052753_048015_05C56B_0221_COG.csv.gz,True,,2023,2023-04-09,descending,168,sentinel-1a,632,False,1,True,632,0,632,0,0,152,480,632,0,0,162,470
S1A_IW_GRDH_1SDV_20230409T052753_20230409T052818_048015_05C56B_1A3A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230409T052753_20230409T052818_048015_05C56B_1A3A_COG.csv.gz,True,,2023,2023-04-09,descending,168,sentinel-1a,2007,False,1,True,2007,0,2007,0,0,371,1636,2007,0,0,461,1546
S1A_IW_GRDH_1SDV_20230410T171514_20230410T171539_048037_05C630_0167_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230410T171514_20230410T171539_048037_05C630_0167_COG.csv.gz,True,,2023,2023-04-10,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,10,4321,4331,0,0,503,3828
S1A_IW_GRDH_1SDV_20230414T053541_20230414T053606_048088_05C7DA_D738_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230414T053541_20230414T053606_048088_05C7DA_D738_COG.csv.gz,True,,2023,2023-04-14,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,3,3326,3329,0,0,120,3209
S1A_IW_GRDH_1SDV_20230414T053606_20230414T053631_048088_05C7DA_82B5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230414T053606_20230414T053631_048088_05C7DA_82B5_COG.csv.gz,True,,2023,2023-04-14,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,39,963
S1A_IW_GRDH_1SDV_20230415T172320_20230415T172345_048110_05C89F_F574_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230415T172320_20230415T172345_048110_05C89F_F574_COG.csv.gz,True,,2023,2023-04-15,ascending,88,sentinel-1a,3874,False,1,True,3874,0,3874,0,0,223,3651,3874,0,0,393,3481
S1A_IW_GRDH_1SDV_20230415T172345_20230415T172410_048110_05C89F_0785_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230415T172345_20230415T172410_048110_05C89F_0785_COG.csv.gz,True,,2023,2023-04-15,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230421T052727_20230421T052752_048190_05CB44_C818_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230421T052727_20230421T052752_048190_05CB44_C818_COG.csv.gz,True,,2023,2023-04-21,descending,168,sentinel-1a,628,False,1,True,628,0,628,0,0,154,474,628,0,0,155,473
S1A_IW_GRDH_1SDV_20230421T052752_20230421T052817_048190_05CB44_FE73_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230421T052752_20230421T052817_048190_05CB44_FE73_COG.csv.gz,True,,2023,2023-04-21,descending,168,sentinel-1a,1999,False,1,True,1999,0,1999,0,0,369,1630,1999,0,0,389,1610
S1A_IW_GRDH_1SDV_20230422T171514_20230422T171539_048212_05CC09_746A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230422T171514_20230422T171539_048212_05CC09_746A_COG.csv.gz,True,,2023,2023-04-22,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,11,4320,4331,0,0,326,4005
S1A_IW_GRDH_1SDV_20230426T053541_20230426T053606_048263_05CDBA_C521_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230426T053541_20230426T053606_048263_05CDBA_C521_COG.csv.gz,True,,2023,2023-04-26,descending,66,sentinel-1a,3324,False,1,True,3324,0,3324,0,0,7,3317,3324,0,0,224,3100
S1A_IW_GRDH_1SDV_20230426T053606_20230426T053631_048263_05CDBA_349C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230426T053606_20230426T053631_048263_05CDBA_349C_COG.csv.gz,True,,2023,2023-04-26,descending,66,sentinel-1a,1007,False,1,True,1007,0,1007,0,0,4,1003,1007,0,0,85,922
S1A_IW_GRDH_1SDV_20230427T172320_20230427T172345_048285_05CE7B_3679_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230427T172320_20230427T172345_048285_05CE7B_3679_COG.csv.gz,True,,2023,2023-04-27,ascending,88,sentinel-1a,3877,False,1,True,3877,0,3877,0,0,225,3652,3877,0,0,424,3453
S1A_IW_GRDH_1SDV_20230427T172345_20230427T172410_048285_05CE7B_F558_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230427T172345_20230427T172410_048285_05CE7B_F558_COG.csv.gz,True,,2023,2023-04-27,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230503T052728_20230503T052753_048365_05D12D_8091_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230503T052728_20230503T052753_048365_05D12D_8091_COG.csv.gz,True,,2023,2023-05-03,descending,168,sentinel-1a,633,False,1,True,633,0,633,0,0,157,476,633,0,0,164,469
S1A_IW_GRDH_1SDV_20230503T052753_20230503T052818_048365_05D12D_299F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230503T052753_20230503T052818_048365_05D12D_299F_COG.csv.gz,True,,2023,2023-05-03,descending,168,sentinel-1a,2005,False,1,True,2005,0,2005,0,0,373,1632,2005,0,0,415,1590
S1A_IW_GRDH_1SDV_20230504T171514_20230504T171539_048387_05D1E8_FDB6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230504T171514_20230504T171539_048387_05D1E8_FDB6_COG.csv.gz,True,,2023,2023-05-04,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,13,4318,4331,0,0,590,3741
S1A_IW_GRDH_1SDV_20230508T053542_20230508T053607_048438_05D396_EB4C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230508T053542_20230508T053607_048438_05D396_EB4C_COG.csv.gz,True,,2023,2023-05-08,descending,66,sentinel-1a,3327,False,1,True,3327,0,3327,0,0,4,3323,3327,0,0,220,3107
S1A_IW_GRDH_1SDV_20230508T053607_20230508T053632_048438_05D396_8B0D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230508T053607_20230508T053632_048438_05D396_8B0D_COG.csv.gz,True,,2023,2023-05-08,descending,66,sentinel-1a,1004,False,1,True,1004,0,1004,0,0,1,1003,1004,0,0,72,932
S1A_IW_GRDH_1SDV_20230509T172321_20230509T172346_048460_05D44B_3E56_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230509T172321_20230509T172346_048460_05D44B_3E56_COG.csv.gz,True,,2023,2023-05-09,ascending,88,sentinel-1a,3813,False,1,True,3813,0,3813,0,0,159,3654,3813,0,0,268,3545
S1A_IW_GRDH_1SDV_20230509T172346_20230509T172411_048460_05D44B_D4EF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230509T172346_20230509T172411_048460_05D44B_D4EF_COG.csv.gz,True,,2023,2023-05-09,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230515T052729_20230515T052754_048540_05D6AC_308B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230515T052729_20230515T052754_048540_05D6AC_308B_COG.csv.gz,True,,2023,2023-05-15,descending,168,sentinel-1a,633,False,1,True,633,0,633,0,0,154,479,633,0,0,158,475
S1A_IW_GRDH_1SDV_20230515T052754_20230515T052819_048540_05D6AC_5EB7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230515T052754_20230515T052819_048540_05D6AC_5EB7_COG.csv.gz,True,,2023,2023-05-15,descending,168,sentinel-1a,2005,False,1,True,2005,0,2005,0,0,373,1632,2005,0,0,408,1597
S1A_IW_GRDH_1SDV_20230516T171515_20230516T171540_048562_05D752_36A1_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230516T171515_20230516T171540_048562_05D752_36A1_COG.csv.gz,True,,2023,2023-05-16,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,3,4328,4331,0,0,265,4066
S1A_IW_GRDH_1SDV_20230520T053542_20230520T053607_048613_05D8C9_5C0E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230520T053542_20230520T053607_048613_05D8C9_5C0E_COG.csv.gz,True,,2023,2023-05-20,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,3,3326,3329,0,0,152,3177
S1A_IW_GRDH_1SDV_20230520T053607_20230520T053632_048613_05D8C9_9AB5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230520T053607_20230520T053632_048613_05D8C9_9AB5_COG.csv.gz,True,,2023,2023-05-20,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,29,973
S1A_IW_GRDH_1SDV_20230521T172322_20230521T172347_048635_05D979_8CEC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230521T172322_20230521T172347_048635_05D979_8CEC_COG.csv.gz,True,,2023,2023-05-21,ascending,88,sentinel-1a,3879,False,1,True,3879,0,3879,0,0,225,3654,3879,0,0,348,3531
S1A_IW_GRDH_1SDV_20230521T172347_20230521T172412_048635_05D979_B67A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230521T172347_20230521T172412_048635_05D979_B67A_COG.csv.gz,True,,2023,2023-05-21,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230527T052730_20230527T052755_048715_05DBDD_94D2_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230527T052730_20230527T052755_048715_05DBDD_94D2_COG.csv.gz,True,,2023,2023-05-27,descending,168,sentinel-1a,631,False,1,True,631,0,631,0,0,154,477,631,0,0,167,464
S1A_IW_GRDH_1SDV_20230527T052755_20230527T052820_048715_05DBDD_4E6A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230527T052755_20230527T052820_048715_05DBDD_4E6A_COG.csv.gz,True,,2023,2023-05-27,descending,168,sentinel-1a,2004,False,1,True,2004,0,2004,0,0,371,1633,2004,0,0,413,1591
S1A_IW_GRDH_1SDV_20230528T171516_20230528T171541_048737_05DC83_54B7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230528T171516_20230528T171541_048737_05DC83_54B7_COG.csv.gz,True,,2023,2023-05-28,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,9,4322,4331,0,0,428,3903
S1A_IW_GRDH_1SDV_20230601T053543_20230601T053608_048788_05DE01_E61D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230601T053543_20230601T053608_048788_05DE01_E61D_COG.csv.gz,True,,2023,2023-06-01,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,1,3328,3329,0,0,195,3134
S1A_IW_GRDH_1SDV_20230601T053608_20230601T053633_048788_05DE01_1BF4_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230601T053608_20230601T053633_048788_05DE01_1BF4_COG.csv.gz,True,,2023,2023-06-01,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,59,943
S1A_IW_GRDH_1SDV_20230602T172322_20230602T172347_048810_05DEAA_1584_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230602T172322_20230602T172347_048810_05DEAA_1584_COG.csv.gz,True,,2023,2023-06-02,ascending,88,sentinel-1a,3879,False,1,True,3879,0,3879,0,0,228,3651,3879,0,0,390,3489
S1A_IW_GRDH_1SDV_20230602T172322_20230602T172347_048810_05DEAA_DEE6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230602T172322_20230602T172347_048810_05DEAA_DEE6_COG.csv.gz,True,,2023,2023-06-02,ascending,88,sentinel-1a,3812,False,1,True,3812,0,3812,0,0,159,3653,3812,0,0,302,3510
S1A_IW_GRDH_1SDV_20230602T172347_20230602T172412_048810_05DEAA_7BCD_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230602T172347_20230602T172412_048810_05DEAA_7BCD_COG.csv.gz,True,,2023,2023-06-02,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230608T052730_20230608T052755_048890_05E11C_A09A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230608T052730_20230608T052755_048890_05E11C_A09A_COG.csv.gz,True,,2023,2023-06-08,descending,168,sentinel-1a,621,False,1,True,621,0,621,0,0,154,467,621,0,0,167,454
S1A_IW_GRDH_1SDV_20230608T052755_20230608T052820_048890_05E11C_0FE8_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230608T052755_20230608T052820_048890_05E11C_0FE8_COG.csv.gz,True,,2023,2023-06-08,descending,168,sentinel-1a,1996,False,1,True,1996,0,1996,0,0,367,1629,1996,0,0,410,1586
S1A_IW_GRDH_1SDV_20230609T171516_20230609T171541_048912_05E1C6_EFF7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230609T171516_20230609T171541_048912_05E1C6_EFF7_COG.csv.gz,True,,2023,2023-06-09,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,3,4328,4331,0,0,289,4042
S1A_IW_GRDH_1SDV_20230613T053543_20230613T053608_048963_05E354_367E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230613T053543_20230613T053608_048963_05E354_367E_COG.csv.gz,True,,2023,2023-06-13,descending,66,sentinel-1a,3328,False,1,True,3328,0,3328,0,0,0,3328,3328,0,0,141,3187
S1A_IW_GRDH_1SDV_20230613T053608_20230613T053633_048963_05E354_34D1_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230613T053608_20230613T053633_048963_05E354_34D1_COG.csv.gz,True,,2023,2023-06-13,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,50,952
S1A_IW_GRDH_1SDV_20230614T172323_20230614T172348_048985_05E406_1519_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230614T172323_20230614T172348_048985_05E406_1519_COG.csv.gz,True,,2023,2023-06-14,ascending,88,sentinel-1a,3879,False,1,True,3879,0,3879,0,0,225,3654,3879,0,0,318,3561
S1A_IW_GRDH_1SDV_20230614T172348_20230614T172413_048985_05E406_C03E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230614T172348_20230614T172413_048985_05E406_C03E_COG.csv.gz,True,,2023,2023-06-14,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230620T052731_20230620T052756_049065_05E675_7EDD_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230620T052731_20230620T052756_049065_05E675_7EDD_COG.csv.gz,True,,2023,2023-06-20,descending,168,sentinel-1a,633,False,1,True,633,0,633,0,0,154,479,633,0,0,162,471
S1A_IW_GRDH_1SDV_20230620T052756_20230620T052821_049065_05E675_A55D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230620T052756_20230620T052821_049065_05E675_A55D_COG.csv.gz,True,,2023,2023-06-20,descending,168,sentinel-1a,2003,False,1,True,2003,0,2003,0,0,370,1633,2003,0,0,395,1608
S1A_IW_GRDH_1SDV_20230621T171516_20230621T171541_049087_05E71D_920B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230621T171516_20230621T171541_049087_05E71D_920B_COG.csv.gz,True,,2023,2023-06-21,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,5,4326,4331,0,0,216,4115
S1A_IW_GRDH_1SDV_20230625T053544_20230625T053609_049138_05E8A7_0B0D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230625T053544_20230625T053609_049138_05E8A7_0B0D_COG.csv.gz,True,,2023,2023-06-25,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,0,3329,3329,0,0,90,3239
S1A_IW_GRDH_1SDV_20230625T053609_20230625T053634_049138_05E8A7_16B7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230625T053609_20230625T053634_049138_05E8A7_16B7_COG.csv.gz,True,,2023,2023-06-25,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,31,971
S1A_IW_GRDH_1SDV_20230626T172323_20230626T172348_049160_05E954_9F8C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230626T172323_20230626T172348_049160_05E954_9F8C_COG.csv.gz,True,,2023,2023-06-26,ascending,88,sentinel-1a,3883,False,1,True,3883,0,3883,0,0,226,3657,3883,0,0,270,3613
S1A_IW_GRDH_1SDV_20230626T172348_20230626T172413_049160_05E954_5ABC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230626T172348_20230626T172413_049160_05E954_5ABC_COG.csv.gz,True,,2023,2023-06-26,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230702T052732_20230702T052757_049240_05EBC4_293B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230702T052732_20230702T052757_049240_05EBC4_293B_COG.csv.gz,True,,2023,2023-07-02,descending,168,sentinel-1a,633,False,1,True,633,0,633,0,0,154,479,633,0,0,158,475
S1A_IW_GRDH_1SDV_20230702T052757_20230702T052822_049240_05EBC4_9FC3_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230702T052757_20230702T052822_049240_05EBC4_9FC3_COG.csv.gz,True,,2023,2023-07-02,descending,168,sentinel-1a,2003,False,1,True,2003,0,2003,0,0,370,1633,2003,0,0,386,1617
S1A_IW_GRDH_1SDV_20230703T171517_20230703T171542_049262_05EC71_98B2_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230703T171517_20230703T171542_049262_05EC71_98B2_COG.csv.gz,True,,2023,2023-07-03,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,141,4190
S1A_IW_GRDH_1SDV_20230707T053545_20230707T053610_049313_05EE09_6E74_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230707T053545_20230707T053610_049313_05EE09_6E74_COG.csv.gz,True,,2023,2023-07-07,descending,66,sentinel-1a,3328,False,1,True,3328,0,3328,0,0,0,3328,3328,0,0,36,3292
S1A_IW_GRDH_1SDV_20230707T053610_20230707T053635_049313_05EE09_ED01_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230707T053610_20230707T053635_049313_05EE09_ED01_COG.csv.gz,True,,2023,2023-07-07,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,9,993
S1A_IW_GRDH_1SDV_20230708T172324_20230708T172349_049335_05EEBC_E684_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230708T172324_20230708T172349_049335_05EEBC_E684_COG.csv.gz,True,,2023,2023-07-08,ascending,88,sentinel-1a,3874,False,1,True,3874,0,3874,0,0,222,3652,3874,0,0,245,3629
S1A_IW_GRDH_1SDV_20230708T172349_20230708T172414_049335_05EEBC_0023_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230708T172349_20230708T172414_049335_05EEBC_0023_COG.csv.gz,True,,2023,2023-07-08,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20230714T052733_20230714T052758_049415_05F130_8B7A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230714T052733_20230714T052758_049415_05F130_8B7A_COG.csv.gz,True,,2023,2023-07-14,descending,168,sentinel-1a,633,False,1,True,633,0,633,0,0,153,480,633,0,0,155,478
S1A_IW_GRDH_1SDV_20230714T052758_20230714T052823_049415_05F130_0DBB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230714T052758_20230714T052823_049415_05F130_0DBB_COG.csv.gz,True,,2023,2023-07-14,descending,168,sentinel-1a,2005,False,1,True,2005,0,2005,0,0,371,1634,2005,0,0,382,1623
S1A_IW_GRDH_1SDV_20230715T171518_20230715T171543_049437_05F1DD_DB0F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230715T171518_20230715T171543_049437_05F1DD_DB0F_COG.csv.gz,True,,2023,2023-07-15,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,1,4330,4331,0,0,64,4267
S1A_IW_GRDH_1SDV_20230719T053545_20230719T053610_049488_05F366_E26D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230719T053545_20230719T053610_049488_05F366_E26D_COG.csv.gz,True,,2023,2023-07-19,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,0,3329,3329,0,0,24,3305
S1A_IW_GRDH_1SDV_20230719T053610_20230719T053635_049488_05F366_9F2C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20230719T053610_20230719T053635_049488_05F366_9F2C_COG.csv.gz,True,,2023,2023-07-19,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,11,991
